551141.3333,394676,392023.6667,388144,437065,431408.6667,607520.3333,557403.3333,570308.3333,404917.6667,683888.6667,413870.6667,384428.3333,405812,374956,389778.6667,418976.3333,567057.3333,566619.6667,669367,663319.3333,560951.6667,424111.6667,374308.6667,594889.6667,566718.3333,552879,551454,389107.6667,383838.6667,569553.6667,559881,558974,587054,557582.3333,369035.6667,574010.6667,565708,381123.3333,595906.3333,578728.3333,578728.3333,578728.3333,582273,556359.3333,367327.6667,564013.6667,380796,558941.6667,549783.6667,380340.3333,578728.3333
551211.3333,394704.3333,392046.6667,388092.6667,437037.6667,431394.3333,607507.3333,557359.3333,570303.3333,404931,683888.6667,414002.6667,384417.6667,405828.6667,374920.6667,389816.3333,418932.6667,567087.3333,566665,669395.3333,663308,561013.6667,424102,374289.3333,594968.6667,566620.6667,552853.6667,551388.6667,389109.3333,383841.6667,569645.6667,559850,558970.6667,587105.3333,557646.6667,369045.6667,574056.3333,565717.3333,381133.3333,595886,578745.6667,578745.6667,578745.6667,582319,556244.3333,367339.6667,564009.6667,380795.6667,558852.6667,549768,380333.3333,578745.6667
551246.3333,394680.6667,392085,388071.3333,437014.6667,431337.3333,607412.6667,557295.3333,570270.6667,404936,683881.6667,414135.3333,384433.3333,405872.6667,374942.3333,389850.6667,418897.3333,567114.6667,566683,669403.3333,663290.6667,561043,424030.3333,374289.3333,595015.6667,566519.6667,552826.3333,551286,389075.3333,383812,569715.6667,559839,558904,587145.3333,557744,369008,574054.6667,565727.6667,381156.6667,595883.6667,578743.3333,578743.3333,578743.3333,582335,556155.6667,367342,564000.3333,380776.6667,558771.6667,549744,380359.3333,578743.3333
551245,394669,392118.3333,388010.3333,437029,431335,607452,557274.3333,570233.3333,404961,683893.6667,414295.6667,384444.6667,405921.3333,374929,389863.6667,418912,567190.6667,566680,669410.6667,663286.6667,561095.6667,424047.6667,374277,595034,566395.3333,552788,551231.3333,389035,383799.3333,569795.6667,559896.3333,558941,587152,557836,368969.3333,574079.3333,565765.6667,381130,595879.6667,578719.6667,578719.6667,578719.6667,582413,556031.3333,367368.6667,563962.6667,380763.6667,558707,549729.6667,380382.3333,578719.6667
551180.6667,394625.6667,392154,388036,437067,431380.6667,607455,557266,570232.6667,404963.3333,683862,414477.3333,384463.6667,406014.6667,374932.6667,389862.6667,418875.3333,567244.6667,566665,669415.6667,663304,561111.6667,424004.6667,374266.3333,595024.3333,566298,552753.6667,551231.3333,389017,383743.6667,569762.3333,559919,558910.6667,587166.3333,557884.6667,368919.6667,574054,565821,381124,595813.3333,578719.6667,578719.6667,578719.6667,582445,555979,367385.6667,563954.3333,380741.6667,558618.3333,549742.6667,380393,578719.6667
551189.3333,394561,392200,388010,437096.3333,431409.6667,607517,557251.3333,570239,404959,683834.3333,414798.3333,384464.3333,406076,374918.6667,389870.6667,418890.6667,567251,566686.6667,669435.3333,663311.6667,561135.3333,424033.6667,374256,594954.6667,566239,552708.6667,551216.3333,389034.3333,383737.3333,569787,559910.3333,559019,587235,557979,368894.6667,574047.3333,565877.3333,381177.6667,595758.6667,578736.3333,578736.3333,578736.3333,582534.3333,555835,367420.6667,563954.3333,380753,558488,549782.3333,380419,578736.3333
551189.6667,394469.6667,392259.6667,388036.6667,437045.6667,431444.3333,607461,557260,570267.3333,404947.3333,683805.3333,415108.6667,384454.3333,406140,374918.3333,389884,418874.6667,567205,566720.3333,669415.3333,663312.6667,561123,424018.3333,374243.6667,594866.3333,566201.3333,552674.6667,551178,389024.6667,383754.3333,569796.6667,559832,558976.6667,587291.6667,558073.6667,368832.6667,574039,565940,381215,595722,578785,578785,578785,582556.3333,555734.6667,367413.6667,564035.3333,380770.3333,558442,549846.3333,380426.3333,578785
551228,394352.6667,392266.6667,388067.3333,437040.6667,431421.3333,607429.3333,557259.6667,570266,404944,683801.6667,415386.3333,384456.6667,406159.3333,374908,389911.6667,418860.6667,567226,566751,669416.6667,663300.3333,561147.6667,424007.6667,374260.3333,594785.3333,566135.6667,552715.6667,551111.6667,389002.6667,383771,569832.6667,559808.3333,558996,587333.3333,558210.6667,368836,574052.6667,565976,381288,595685,578801.3333,578801.3333,578801.3333,582633.3333,555628.6667,367442,564096.3333,380763.6667,558440,549867,380441.6667,578801.3333
551290.3333,394280.3333,392266,388089.3333,437021.3333,431337.6667,607382.6667,557246.6667,570257.6667,404943.6667,683797.3333,415600.6667,384458.6667,406202.6667,374892.3333,389891,418829.6667,567250.3333,566780,669388.6667,663302.3333,561176.3333,423994.6667,374300.6667,594799.6667,566021,552729.6667,551052.6667,388949.6667,383771.3333,569867.6667,559805.6667,558938,587392.6667,558255.3333,368837.6667,574062.3333,565998.3333,381297.3333,595641.3333,578842.6667,578842.6667,578842.6667,582727.3333,555520.3333,367451,564084,380781.3333,558474.3333,549854,380455,578842.6667
551321.6667,394210.3333,392270,388114.6667,437032.3333,431070.3333,607346.3333,557198.3333,570251.3333,404975.6667,683771.6667,415783,384485.3333,406246.6667,374866.3333,389857,418787.6667,567312.3333,566754,669380,663329.6667,561202.6667,424007,374303,594796.3333,565897.3333,552782,550958.6667,388921.6667,383801,569921.3333,559831.3333,558921,587451.3333,558341,368841.3333,574112,566022,381318.3333,595576.6667,578876.6667,578876.6667,578876.6667,582842,555475,367478.3333,564088,380793,558503,549855,380477,578876.6667
551364.3333,394120,392321.6667,388078,437019,430704,607353.3333,557200.3333,570255,404990.3333,683768,415930,384518.6667,406292.6667,374873.6667,389783,418757.3333,567315.3333,566737,669355,663344.6667,561217,423986,374299.3333,594824.3333,565799,552791.3333,550897.6667,388873,383809,569957.3333,559831.6667,558934,587523.6667,558381,368811,574137,566055,381338.6667,595496.6667,578954.3333,578954.3333,578954.3333,582915.6667,555389,367520.6667,564102.3333,380839.3333,558544.3333,549886.6667,380525.6667,578954.3333
551351.6667,394012,392387,388041.3333,437000.3333,430340.3333,607315.6667,557216,570209.3333,405021,683752,416062.6667,384515,406314.6667,374897.6667,389744.3333,418745,567318.3333,566709.6667,669360,663385.3333,561204,424011,374287.3333,594782.6667,565727.3333,552846.6667,550807,388815.6667,383824.6667,569975.3333,559829.3333,558951.6667,587537.3333,558441,368790.6667,574141.6667,566078.6667,381412.6667,595379.3333,578960.3333,578960.3333,578960.3333,582936,555328.6667,367560.3333,564158.3333,380844.3333,558544.3333,549945,380539.3333,578960.3333
551370,393919.6667,392457,387977.6667,437008,430009.3333,607299,557226.3333,570173,404991.6667,683723.3333,416217.6667,384498,406285.6667,374925.3333,389667.3333,418771.3333,567328.6667,566714,669358,663377.3333,561262.6667,423992.6667,374320.3333,594749.6667,565663,552837.6667,550853,388757,383817.3333,569976,559820,559043,587564,558471,368779,574159.6667,566091,381478.3333,595234.6667,579001.3333,579001.3333,579001.3333,582954,555181,367614.6667,564211.3333,380878.3333,558570,549973.6667,380551.3333,579001.3333
551362.3333,393865.6667,392488,387983,436998,429743,607300.3333,557235.6667,570108.3333,404971.6667,683692.3333,416644.6667,384469,406212.6667,374917,389646,418801.6667,567299.6667,566743.3333,669340.6667,663397.6667,561237,424049,374346.3333,594676.3333,565590.3333,552833,550835.6667,388741,383832.6667,570032,559835.3333,559017.3333,587584.6667,558516.6667,368756,574158,566081,381510.6667,595094,579005.6667,579005.6667,579005.6667,582997,555098.6667,367675.3333,564251.3333,380876.6667,558586,550015.3333,380553.6667,579005.6667
551356.6667,393833,392496,388006.3333,437012,429484.3333,607336.3333,557225.3333,570046,404965.6667,683664.3333,417059.6667,384488,406168.3333,374899.6667,389599.3333,418826.6667,567285.3333,566743.6667,669324.3333,663374,561240.3333,424043.6667,374357.6667,594654.6667,565536.6667,552813,550820,388752.3333,383854.6667,570081,559833,559034.6667,587644,558538.3333,368742.6667,574181.6667,566104,381501,594925.6667,579087.3333,579087.3333,579087.3333,583084.6667,555035.6667,367733.6667,564273.6667,380940,558686,550075,380566,579087.3333
551371.3333,393797.3333,392470,388030.3333,437017,429251.3333,607354.3333,557184,569956.6667,404971.3333,683684.6667,417321.3333,384528,406167.3333,374863.3333,389616.3333,418839,567292.3333,566781.3333,669294.6667,663373.6667,561220,424057.6667,374347.3333,594651.3333,565471.3333,552811,550753,388699.3333,383885,570097.6667,559806.6667,558990.3333,587713.6667,558559,368751.3333,574161,566120.6667,381527.6667,594782,579165,579165,579165,583192,555007.6667,367774.6667,564293.6667,380936.3333,558780.3333,550154.3333,380562,579165
551413.6667,393725,392507,388021,437031.3333,428851.3333,607382.6667,557131,569879.3333,404967.6667,683686.6667,417265.3333,384592.6667,406205.3333,374874,389586.6667,418851,567403.6667,566780,669271,663354.6667,561227.6667,424072,374373.3333,594677,565385.3333,552830.3333,550747,388622,383915.6667,570081.6667,559777.6667,559056.6667,587793.3333,558595.3333,368744,574149,566151,381574,594596,579240,579240,579240,583288.3333,554940.3333,367769.3333,564306.6667,380985.3333,558866,550227.6667,380577,579240
551427,393667.6667,392555,388005,437044.3333,428306.3333,607396.6667,557117.6667,569837,404931.6667,683676.6667,417061,384621.3333,406191.3333,374857.3333,389580.6667,418851.3333,567454.3333,566792.6667,669247.3333,663355.3333,561232.3333,424078.6667,374387,594678,565297,552856,550769.6667,388563.6667,383964.6667,570110.3333,559749,559033,587858.3333,558599.6667,368747.3333,574086.6667,566256,381604.6667,594456.3333,579279,579279,579279,583326.3333,554854.3333,367765.6667,564403.3333,380977.6667,558912.3333,550314.6667,380602.6667,579279
551472.3333,393584,392599.6667,387999,437043.6667,428046.6667,607432.6667,557077.3333,569812,404894.6667,683655,416783.3333,384629.6667,406185.6667,374866,389577,418868.6667,567479.3333,566788,669247,663353,561155.3333,424102.3333,374420.3333,594666,565256.3333,552859.6667,550732.6667,388515.6667,384015.6667,570184.3333,559769.6667,559049.6667,587902.3333,558657.6667,368748.3333,574083.3333,566357.6667,381629.3333,594308,579292.6667,579292.6667,579292.6667,583386,554773.6667,367743.6667,564471.3333,380994.3333,558930.3333,550358.3333,380633,579292.6667
551465.3333,393505,392608.6667,388001.6667,437043.6667,428618,607360.6667,557036.6667,569791,404862,683628,416436,384634.6667,406182,374879,389545.6667,418867,567480,566820,669245.6667,663368.3333,561133,424087,374420.3333,594661.6667,565183.3333,552830.3333,550708,388502.3333,384066.6667,570184.6667,559759.6667,559034.3333,587948.6667,558691.6667,368769.6667,574083.6667,566454.3333,381678.3333,594239.6667,579320.6667,579320.6667,579320.6667,583461.3333,554695.3333,367728.3333,564527.6667,381018.6667,558956.6667,550385.6667,380686,579320.6667
551475.6667,393360.3333,392630.3333,388015.6667,437036,429765.6667,607350.3333,557015,569778,404809,683635,416122.3333,384658.3333,406192.6667,374892.3333,389490,418859,567530.3333,566856.3333,669228,663366,561113.6667,424110.3333,374441.6667,594670.6667,565107.6667,552836.6667,550615,388473.3333,384082.6667,570223.6667,559785,559057.6667,587961.3333,558790.3333,368744.3333,574121.3333,566483,381723.3333,594089.3333,579355.3333,579355.3333,579355.3333,583576.6667,554674.6667,367707,564610,381034,558944,550388.6667,380685.3333,579355.3333
551386.6667,393258.3333,392675.3333,388018.6667,437013.6667,430796.3333,607358.6667,557017,569704.6667,404756.3333,683628.3333,415916,384665.3333,406194.6667,374912.3333,389429.3333,418823.3333,567558,566856.3333,669237.6667,663345.6667,561127.3333,424124.6667,374431.6667,594682.6667,565017.6667,552833,550573.6667,388499.3333,384048.6667,570201.3333,559757.6667,559054,588015.3333,558860.3333,368719.3333,574110.3333,566517.3333,381825.3333,593956,579417.3333,579417.3333,579417.3333,583634.3333,554640,367663,564704.3333,381059.3333,559008.6667,550430.3333,380727,579417.3333
551354,393139.6667,392695.3333,388028.6667,437003.6667,431087.6667,607397.6667,557014.3333,569635.3333,404704,683652.3333,415710.6667,384632.3333,406160,374895.6667,389406.3333,418828.6667,567558.6667,566873.3333,669230,663317.6667,561128,424157.3333,374448.3333,594704,564975.3333,552832.6667,550491.3333,388475,384003,570273.3333,559800.3333,559090.6667,588029.6667,558957,368715,574056.3333,566524.3333,381872,593797.3333,579481.6667,579481.6667,579481.6667,583706.3333,554630.6667,367571,564818,381049,559044,550477.3333,380724.6667,579481.6667
551301,393057.3333,392680.6667,388032,437003,430840.3333,607424,556987.3333,569533.6667,404653,683660,415426,384626.3333,406111.3333,374869.6667,389364,418835.3333,567541.3333,566857,669242.3333,663287.3333,561011,424167,374442.3333,594655.6667,564908,552805,550503.3333,388452,383933,570262.6667,559779.3333,559101.6667,588102,559011,368715,574019.3333,566604,381969.3333,593684.6667,579509,579509,579509,583750.3333,554571.3333,367482.3333,564864.6667,381097,559128.3333,550536.6667,380736.6667,579509
551314.3333,392971,392664.6667,388046.6667,437014.6667,430447.6667,607416,556985.6667,569527.6667,404600.6667,683679.6667,415065,384635.6667,406091.6667,374871,389298.3333,418850,567525.6667,566861.6667,669216,663283.6667,560965,424138.6667,374464.3333,594641.3333,564855.6667,552843.6667,550476.6667,388435.6667,383872,570285.3333,559815.6667,559169.6667,588091.3333,559011.6667,368761,573965.6667,566698.3333,382027,593561.6667,579534,579534,579534,583885.3333,554554,367345.6667,564895,381121,559163.6667,550613.3333,380716.3333,579534
551287,392945,392676.6667,388047,437033.3333,430104.6667,607422,557008.3333,569508.3333,404553.6667,683687,414792,384692,406096.3333,374866,389250.3333,418824.6667,567547.3333,566872.6667,669203.3333,663277,560870.6667,424167.3333,374482.6667,594637,564787.6667,552892.3333,550473,388430.3333,383784,570257.3333,559823.3333,559197.3333,588127,558998.6667,368756,573954.3333,566827.3333,382106.6667,593434.3333,579597.3333,579597.3333,579597.3333,583946.3333,554491.3333,367203.3333,564959.6667,381151.3333,559235,550679.3333,380699,579597.3333
551261.6667,392956,392674.3333,388032.3333,437047.3333,430112.6667,607399.3333,557048,569498,404538.3333,683689.6667,414591,384693,406131.3333,374891,389227,418829.6667,567569.6667,566897.6667,669176,663262.6667,560900,424187.6667,374522.3333,594672,564739.3333,552917.3333,550426,388400.3333,383678.3333,570246.3333,559890.6667,559212.3333,588100.6667,559009.3333,368767.6667,573907,566881.6667,382166.3333,593350.3333,579679.6667,579679.6667,579679.6667,584032,554454.6667,367065.3333,565007.6667,381158.6667,559304.3333,550784.6667,380694,579679.6667
551247,392984.3333,392658.3333,388015.6667,437076,430542.3333,607419,557064,569428.6667,404487.6667,683699.3333,414464.6667,384712,406125,374904.6667,389212.3333,418828.3333,567621.6667,566941.6667,669166.3333,663247,560833,424249,374542.3333,594690,564703,552900.6667,550385.3333,388359.3333,383602,570253.3333,559895,559181.6667,588169.3333,559029.6667,368766.3333,573893.6667,566915.6667,382242.6667,593254.3333,579719.6667,579719.6667,579719.6667,584047.6667,554448,366924.6667,565109,381182.6667,559401.3333,550805.6667,380614.3333,579719.6667
551270.3333,392981,392650.3333,388029,437100.6667,431066.3333,607433.3333,557056,569426.6667,404449.6667,683693.6667,414329,384708.3333,406144,374903.3333,389220,418868,567605.3333,566931,669177.3333,663240.6667,560774.6667,424256,374565,594702,564656.3333,552900,550327.3333,388357.3333,383525.3333,570246,559838.6667,559162.3333,588238,559059.6667,368777.6667,573885.3333,566963.3333,382299.6667,593154,579770.3333,579770.3333,579770.3333,584161,554415.3333,366814.3333,565181.3333,381218.3333,559471.6667,550855.6667,380567.6667,579770.3333
551307,392959.6667,392611.6667,388045.3333,437101.3333,431562.6667,607509.3333,557040,569436.6667,404403,683695.6667,414246,384739,406165.3333,374931.3333,389225,418862,567628.6667,566965,669189.6667,663243.3333,560669.3333,424296.6667,374581,594703.3333,564582,552937.6667,550343.6667,388396,383457,570213,559783,559215.6667,588308,559044.3333,368758.3333,573879.6667,567007.6667,382322,593039.6667,579831.6667,579831.6667,579831.6667,584213,554436.3333,366664.3333,565263.6667,381270.6667,559598,550868,380469,579831.6667
551308.3333,392922.6667,392604,388061,437140,431465.6667,607495.6667,557027.6667,569442.6667,404377,683691.3333,414182.6667,384771.6667,406171,374889.3333,389220.3333,418868.3333,567625.3333,566953.6667,669191,663231,560618.6667,424328.3333,374602.3333,594683,564517.6667,552956.3333,550384,388426.6667,383427.6667,570201.3333,559739,559263.3333,588347.6667,559044.3333,368749.3333,573843,567071.6667,382342,592950.3333,579930,579930,579930,584358.6667,554347,366557,565354.3333,381313.3333,559654.6667,550988.6667,380441.3333,579930
551247.3333,392946.3333,392565,388060.3333,437149.6667,431197,607475,557054,569437,404321,683694,414104.3333,384796.3333,406138.6667,374897.3333,389217.6667,418841.3333,567603.3333,566943.6667,669199.3333,663218.3333,560607.3333,424348.6667,374595.6667,594657,564512,552981.3333,550425.3333,388421.6667,383396,570171.6667,559758,559320.3333,588390.3333,559082.6667,368750,573782.3333,567127.6667,382386.6667,592911,579984,579984,579984,584458,554288,366422.3333,565462.3333,381353.3333,559732,551119.3333,380370,579984
551219.3333,393003,392588.3333,388040.3333,437207.6667,430699.6667,607433.6667,557066.6667,569451.3333,404273.6667,683695.3333,413992,384789,406101.6667,374833.6667,389197.3333,418845,567566.3333,566935.3333,669185,663212.6667,560619.3333,424351.3333,374637.3333,594624.6667,564481.3333,553002.6667,550407,388393.6667,383398.6667,570157.3333,559724.3333,559354,588418.6667,559124,368789,573797.3333,567158.6667,382430,592878.3333,579983,579983,579983,584599.3333,554251,366303.3333,565566,381387.6667,559793.6667,551228.6667,380327.6667,579983
551155,393105,392603,388028.6667,437227,430575.3333,607415,557099.3333,569455.3333,404263.6667,683686.3333,413910.6667,384743.3333,406097.6667,374826.3333,389182.3333,418864.6667,567535.6667,566908.6667,669202.6667,663202.3333,560593,424369.3333,374657.6667,594638.6667,564433.3333,552975.6667,550378.3333,388367.6667,383378.6667,570050,559670.3333,559372.3333,588444,559147,368784.6667,573818.3333,567150.6667,382424,592879,580030.6667,580030.6667,580030.6667,584601.3333,554221.6667,366227.3333,565631,381441.3333,559911.6667,551314.6667,380286.3333,580030.6667
551159.6667,393210.3333,392619,388000.6667,437243.3333,430954.6667,607467.6667,557074.3333,569450,404254.3333,683672.3333,413812.3333,384683.6667,406115.3333,374801.3333,389144.3333,418885,567542.3333,566861.3333,669204.6667,663191.3333,560489,424392,374705.3333,594635,564326.3333,552930.6667,550379.3333,388358,383362.3333,570026.6667,559642.6667,559382,588401,559101,368764.6667,573839.3333,567135.3333,382411.6667,592849,580079.3333,580079.3333,580079.3333,584574.3333,554263.3333,366148,565673.3333,381488.6667,560011,551337,380240.6667,580079.3333
551109.3333,393307.3333,392585,387992.3333,437238.3333,431486.3333,607500,556986.6667,569451,404246.3333,683651.6667,413693,384630.3333,406159.6667,374801.6667,389162.3333,418912.3333,567615,566778,669218,663197,560419.3333,424414,374685.6667,594638.3333,564268.3333,552915.6667,550403,388340,383381.3333,570001,559565.6667,559368.3333,588385.3333,559080,368733,573813,567155,382420.6667,592820.6667,580180,580180,580180,584552,554216,366088.3333,565740,381511.6667,560054,551402,380171.3333,580180
551139.6667,393372,392550.3333,387994.3333,437245.3333,431688,607535.3333,556906.3333,569431.6667,404235.3333,683640.3333,413567,384524.6667,406210.6667,374750,389157.3333,418929.3333,567652,566703.6667,669212.3333,663195.3333,560350.6667,424381.6667,374687.6667,594610.6667,564216,552943,550406.3333,388356,383369,570011,559525.3333,559358.3333,588344,559016,368718,573787.3333,567213,382451.3333,592774.3333,580230.6667,580230.6667,580230.6667,584551.3333,554214.3333,366000,565801.6667,381532.6667,560118.3333,551437.6667,380152.3333,580230.6667
551159,393426.3333,392540.3333,388035.6667,437294.3333,431468,607524.6667,556835.6667,569419,404218.6667,683632.3333,413466.3333,384440.3333,406229,374734.6667,389164.3333,418963,567690.3333,566678.3333,669202,663205.6667,560375.6667,424374.6667,374680.3333,594596,564127.3333,552980.3333,550381.3333,388377.6667,383396,569954.3333,559415.6667,559361.3333,588304,558941.3333,368752,573786.6667,567250.6667,382446,592717,580321.6667,580321.6667,580321.6667,584557.6667,554175.3333,365906.3333,565913.6667,381590,560172.3333,551509.6667,380088,580321.6667
551207,393498.3333,392578.6667,388101,437323.6667,431283.6667,607500.3333,556869.6667,569371.3333,404229.3333,683653.6667,413437.6667,384353.6667,406261.3333,374728,389157.6667,418991,567664.6667,566628.3333,669213.3333,663189.3333,560369.3333,424376.6667,374717.6667,594584,564054.3333,552978.3333,550307.3333,388398.6667,383399.3333,569934,559336,559347.6667,588251.6667,558797,368770.6667,573793.6667,567286.6667,382444.6667,592642.3333,580380,580380,580380,584490.3333,554110.3333,365833.3333,566053.6667,381641.6667,560294.3333,551593.6667,380066.3333,580380
551262,393591.6667,392573.6667,388134.3333,437332.6667,431307,607503.3333,556845.6667,569374.6667,404225.6667,683680.6667,413419,384281,406266.6667,374721,389154.6667,419005,567697.6667,566581,669211,663192.3333,560407,424420.3333,374712,594570.3333,563894.3333,552989.3333,550305.3333,388405.3333,383405.3333,569967.3333,559276,559362.3333,588197,558624,368805.6667,573826,567246,382454.3333,592624.3333,580447,580447,580447,584432.3333,554074,365758.6667,566149.3333,381684.3333,560406.6667,551681,380007.3333,580447
551261,393646.3333,392582.3333,388143.3333,437305.3333,431419.3333,607468.6667,556840.3333,569355,404263.6667,683709.6667,413425,384199.6667,406302.3333,374643,389141,419012.3333,567686,566539.6667,669217,663177,560390.3333,424439.3333,374739.6667,594561,563797.6667,552992.6667,550261.6667,388394.3333,383434.6667,570013.6667,559222.6667,559371.6667,588184.6667,558406.3333,368823.3333,573855.3333,567234.6667,382492.6667,592600,580549,580549,580549,584316.6667,554015.6667,365744.6667,566217.6667,381679.6667,560565.6667,551785,379986.3333,580549
551238.6667,393674.3333,392585,388158.3333,437305.3333,431407.6667,607479.3333,556705.3333,569368.3333,404251.3333,683707,413481.6667,384087.6667,406270.6667,374567.3333,389126,419020.3333,567701.6667,566489,669187,663174,560377.3333,424464.3333,374751.6667,594539.3333,563650.3333,552976,550286,388398.3333,383431,570017,559175.6667,559314,588194.6667,558165.6667,368846.3333,573857.6667,567200.6667,382484,592627.3333,580621,580621,580621,584223.6667,554004.6667,365684.6667,566268.3333,381701.3333,560664.3333,551852,379938.6667,580621
551249.6667,393710.6667,392594.3333,388152.6667,437325.3333,431326,607526.3333,556645,569383.3333,404235,683695.3333,413566,383979.6667,406252.3333,374551.6667,389174.3333,419061.3333,567671.6667,566412,669199.3333,663185.3333,560366,424510.3333,374832.6667,594572.3333,563565.3333,553000.6667,550287,388386,383467.6667,569986.3333,559110.3333,559277.6667,588178.3333,557939.6667,368860.6667,573836.3333,567226.3333,382485.6667,592589.6667,580708.6667,580708.6667,580708.6667,584161,554014.3333,365639,566365.6667,381739.6667,560783,551917.3333,379889,580708.6667
